year,month,origin_city,dest_city,pax_to,pax_from,total_pax
2023,3,Amritsar,Patna,2218,2210,4428
2023,4,Amritsar,Patna,1933,1556,3489
2023,5,Amritsar,Patna,2152,1730,3882
2023,6,Amritsar,Patna,2078,2005,4083
2023,7,Amritsar,Patna,1305,1396,2701
2023,8,Amritsar,Patna,690,625,1315
2017,6,Amritsar,Pune,831,372,1203
2017,7,Amritsar,Pune,248,328,576
2017,8,Amritsar,Pune,197,365,562
2017,9,Amritsar,Pune,160,385,545
2017,10,Amritsar,Pune,615,894,1509
2017,11,Amritsar,Pune,531,610,1141
2017,12,Amritsar,Pune,864,748,1612
2018,1,Amritsar,Pune,761,518,1279
2018,2,Amritsar,Pune,666,649,1315
2018,3,Amritsar,Pune,418,468,886
2018,4,Amritsar,Pune,281,397,678
2018,5,Amritsar,Pune,193,418,611
2018,6,Amritsar,Pune,101,242,343
2018,7,Amritsar,Pune,55,201,256
2018,8,Amritsar,Pune,62,236,298
2018,9,Amritsar,Pune,89,202,291
2018,10,Amritsar,Pune,211,331,542
2018,11,Amritsar,Pune,244,147,391
2018,12,Amritsar,Pune,78,7,85
2019,1,Amritsar,Pune,92,0,92
2019,2,Amritsar,Pune,84,0,84
2019,3,Amritsar,Pune,63,0,63
2021,1,Amritsar,Pune,209,213,422
2021,2,Amritsar,Pune,343,297,640
2021,3,Amritsar,Pune,526,363,889
2021,12,Amritsar,Pune,2345,1938,4283
2022,1,Amritsar,Pune,903,580,1483
2022,3,Amritsar,Pune,1965,2046,4011
2022,4,Amritsar,Pune,3578,4411,7989
2022,5,Amritsar,Pune,4189,5074,9263
2022,6,Amritsar,Pune,3994,3728,7722
2022,7,Amritsar,Pune,3029,3575,6604
2022,8,Amritsar,Pune,2739,2965,5704
2022,9,Amritsar,Pune,1946,2277,4223
2022,10,Amritsar,Pune,2644,2911,5555
2022,11,Amritsar,Pune,4432,3766,8198
2022,12,Amritsar,Pune,4041,3573,7614
2023,1,Amritsar,Pune,3106,2684,5790
2023,2,Amritsar,Pune,4074,4228,8302
2023,3,Amritsar,Pune,4739,4586,9325
2023,4,Amritsar,Pune,4319,4340,8659
2023,5,Amritsar,Pune,5293,5043,10336
2023,6,Amritsar,Pune,5103,4347,9450
2023,7,Amritsar,Pune,4624,4498,9122
2023,8,Amritsar,Pune,4531,4374,8905
2023,9,Amritsar,Pune,4872,4436,9308
2023,10,Amritsar,Pune,4826,4909,9735
2023,11,Amritsar,Pune,4802,5045,9847
2023,12,Amritsar,Pune,4718,4367,9085
2024,1,Amritsar,Pune,4979,5104,10083
2024,2,Amritsar,Pune,4733,4899,9632
2024,3,Amritsar,Pune,5166,5327,10493
2024,4,Amritsar,Pune,5124,5138,10262
2024,6,Amritsar,Pune,5355,4944,10299
2024,7,Amritsar,Pune,5377,5052,10429
2024,8,Amritsar,Pune,4550,4325,8875
2024,9,Amritsar,Pune,4371,4451,8822
2024,10,Amritsar,Pune,4219,5209,9428
2024,11,Amritsar,Pune,3602,3407,7009
2024,12,Amritsar,Pune,5316,5069,10385
2025,1,Amritsar,Pune,3293,3327,6620
2025,2,Amritsar,Pune,4250,4652,8902
2025,3,Amritsar,Pune,5355,5014,10369
2025,4,Amritsar,Pune,5055,4750,9805
2025,5,Amritsar,Pune,2879,2907,5786
2025,6,Amritsar,Pune,4483,3558,8041
2025,7,Amritsar,Pune,3002,3620,6622
2025,8,Amritsar,Pune,4039,3563,7602
2025,9,Amritsar,Pune,2828,3142,5970
2025,10,Amritsar,Pune,4024,4913,8937
2025,11,Amritsar,Pune,5157,4616,9773
2025,12,Amritsar,Pune,2678,2468,5146
2026,1,Amritsar,Pune,4146,4218,8364
2026,2,Amritsar,Pune,4511,4748,9259
2026,3,Amritsar,Pune,5139,5077,10216
2026,4,Amritsar,Pune,4354,4347,8701
2022,5,Amritsar,Rajkot,0,86,86
2023,11,Amritsar,Simla,113,110,223
2023,12,Amritsar,Simla,142,141,283
2024,1,Amritsar,Simla,131,95,226
2024,2,Amritsar,Simla,199,135,334
2024,3,Amritsar,Simla,363,232,595
2024,4,Amritsar,Simla,369,185,554
2024,6,Amritsar,Simla,336,183,519
2024,7,Amritsar,Simla,65,25,90
2024,8,Amritsar,Simla,70,40,110
2024,9,Amritsar,Simla,72,52,124
2024,10,Amritsar,Simla,314,243,557
2024,11,Amritsar,Simla,191,121,312
2024,12,Amritsar,Simla,52,46,98
2025,1,Amritsar,Simla,104,68,172
2025,2,Amritsar,Simla,212,140,352
2025,3,Amritsar,Simla,361,260,621
2025,4,Amritsar,Simla,277,166,443
2025,5,Amritsar,Simla,148,93,241
2025,6,Amritsar,Simla,128,106,234
2025,7,Amritsar,Simla,109,69,178
2025,8,Amritsar,Simla,38,15,53
2025,9,Amritsar,Simla,38,19,57
2025,10,Amritsar,Simla,49,32,81
2015,4,Amritsar,Srinagar,3683,3858,7541
2015,5,Amritsar,Srinagar,3225,3687,6912
2015,6,Amritsar,Srinagar,4641,4415,9056
2015,7,Amritsar,Srinagar,4152,5144,9296
2015,8,Amritsar,Srinagar,3615,4742,8357
2015,9,Amritsar,Srinagar,3910,4444,8354
2015,10,Amritsar,Srinagar,3513,5297,8810
2015,11,Amritsar,Srinagar,2868,4447,7315
2015,12,Amritsar,Srinagar,3505,5197,8702
2016,1,Amritsar,Srinagar,3132,4948,8080
2016,2,Amritsar,Srinagar,4792,4977,9769
2016,3,Amritsar,Srinagar,5357,5231,10588
2016,4,Amritsar,Srinagar,4408,4622,9030
2016,5,Amritsar,Srinagar,3877,4107,7984
2016,6,Amritsar,Srinagar,4668,4628,9296
2016,7,Amritsar,Srinagar,3188,4597,7785
2016,8,Amritsar,Srinagar,2487,5082,7569
2016,9,Amritsar,Srinagar,3278,4509,7787
2016,10,Amritsar,Srinagar,4272,5261,9533
2016,11,Amritsar,Srinagar,1313,1617,2930
2017,3,Amritsar,Srinagar,1002,1046,2048
2017,4,Amritsar,Srinagar,4045,4999,9044
2017,5,Amritsar,Srinagar,3670,4642,8312
2017,6,Amritsar,Srinagar,4073,4749,8822
2017,7,Amritsar,Srinagar,3853,5096,8949
2017,10,Amritsar,Srinagar,2368,3084,5452
2017,11,Amritsar,Srinagar,1742,2884,4626
2017,12,Amritsar,Srinagar,2353,2768,5121
2018,1,Amritsar,Srinagar,1640,2350,3990
2018,2,Amritsar,Srinagar,2801,2725,5526
2018,3,Amritsar,Srinagar,3471,2465,5936
2018,4,Amritsar,Srinagar,2629,3043,5672
2018,5,Amritsar,Srinagar,2947,2476,5423
2018,6,Amritsar,Srinagar,3275,3030,6305
2018,7,Amritsar,Srinagar,2989,3763,6752
2018,8,Amritsar,Srinagar,1607,1828,3435
2018,9,Amritsar,Srinagar,1473,1744,3217
2018,10,Amritsar,Srinagar,2061,2693,4754
2018,11,Amritsar,Srinagar,2284,3185,5469
2018,12,Amritsar,Srinagar,2864,3050,5914
2019,1,Amritsar,Srinagar,2288,2224,4512
2019,2,Amritsar,Srinagar,2698,3184,5882
2019,3,Amritsar,Srinagar,3609,3924,7533
2019,4,Amritsar,Srinagar,3472,4120,7592
2019,5,Amritsar,Srinagar,3358,3749,7107
2019,6,Amritsar,Srinagar,3119,3732,6851
2019,7,Amritsar,Srinagar,2757,3452,6209
2019,8,Amritsar,Srinagar,1722,2157,3879
2019,9,Amritsar,Srinagar,2099,2580,4679
2019,10,Amritsar,Srinagar,2886,4494,7380
2019,11,Amritsar,Srinagar,3536,3714,7250
2019,12,Amritsar,Srinagar,6077,6200,12277
2020,1,Amritsar,Srinagar,6956,6845,13801
2020,2,Amritsar,Srinagar,5441,5431,10872
2020,3,Amritsar,Srinagar,1599,2807,4406
2020,5,Amritsar,Srinagar,0,68,68
2020,7,Amritsar,Srinagar,48,0,48
2020,10,Amritsar,Srinagar,322,447,769
2020,11,Amritsar,Srinagar,1132,1724,2856
2020,12,Amritsar,Srinagar,1365,1654,3019
2021,1,Amritsar,Srinagar,1243,1456,2699
2021,2,Amritsar,Srinagar,1531,1772,3303
2021,3,Amritsar,Srinagar,2216,2071,4287
2021,4,Amritsar,Srinagar,2492,2446,4938
2021,6,Amritsar,Srinagar,803,817,1620
2021,7,Amritsar,Srinagar,3567,3493,7060
2021,8,Amritsar,Srinagar,3023,3158,6181
2021,9,Amritsar,Srinagar,2661,3140,5801
2021,10,Amritsar,Srinagar,2534,3422,5956
2021,11,Amritsar,Srinagar,3859,5605,9464
2021,12,Amritsar,Srinagar,6088,6539,12627
2022,1,Amritsar,Srinagar,3655,3943,7598
2022,2,Amritsar,Srinagar,3604,4026,7630
2022,3,Amritsar,Srinagar,5451,4566,10017
2022,4,Amritsar,Srinagar,9109,7320,16429
2022,5,Amritsar,Srinagar,11774,8165,19939
2022,6,Amritsar,Srinagar,11558,11129,22687
2022,7,Amritsar,Srinagar,8857,9423,18280
2022,8,Amritsar,Srinagar,5214,5654,10868
2022,9,Amritsar,Srinagar,3742,4060,7802
2022,10,Amritsar,Srinagar,3934,4179,8113
2022,11,Amritsar,Srinagar,3279,3804,7083
2022,12,Amritsar,Srinagar,3741,3081,6822
2023,1,Amritsar,Srinagar,3247,3317,6564
2023,2,Amritsar,Srinagar,4968,4173,9141
2023,3,Amritsar,Srinagar,6920,6206,13126
2023,4,Amritsar,Srinagar,5937,5662,11599
2023,5,Amritsar,Srinagar,5588,5266,10854
2023,6,Amritsar,Srinagar,5187,4880,10067
2023,7,Amritsar,Srinagar,6370,6021,12391
2023,8,Amritsar,Srinagar,4980,4855,9835
2023,9,Amritsar,Srinagar,5049,4511,9560
2023,10,Amritsar,Srinagar,5247,6018,11265
2023,11,Amritsar,Srinagar,5775,5607,11382
2023,12,Amritsar,Srinagar,6747,5805,12552
2024,1,Amritsar,Srinagar,3521,3517,7038
2024,2,Amritsar,Srinagar,4241,3793,8034
2024,3,Amritsar,Srinagar,7342,6381,13723
2024,4,Amritsar,Srinagar,6205,5555,11760
2024,6,Amritsar,Srinagar,6549,5857,12406
2024,7,Amritsar,Srinagar,7557,7115,14672
2024,8,Amritsar,Srinagar,7069,6539,13608
2024,9,Amritsar,Srinagar,6626,6308,12934
2024,10,Amritsar,Srinagar,6111,7831,13942
2024,11,Amritsar,Srinagar,6248,5669,11917
2024,12,Amritsar,Srinagar,7799,7445,15244
2025,1,Amritsar,Srinagar,7219,6960,14179
2025,2,Amritsar,Srinagar,7860,7407,15267
2025,3,Amritsar,Srinagar,9574,8863,18437
2025,4,Amritsar,Srinagar,7179,8457,15636
2025,5,Amritsar,Srinagar,2119,1713,3832
2025,6,Amritsar,Srinagar,4935,3201,8136
2025,7,Amritsar,Srinagar,7670,6992,14662
2025,8,Amritsar,Srinagar,4948,4428,9376
2025,9,Amritsar,Srinagar,4189,4159,8348
2025,10,Amritsar,Srinagar,5115,4473,9588
2025,11,Amritsar,Srinagar,6081,6465,12546
2025,12,Amritsar,Srinagar,5520,4011,9531
2026,1,Amritsar,Srinagar,5894,5072,10966
2026,2,Amritsar,Srinagar,4563,3646,8209
2026,3,Amritsar,Srinagar,4681,3666,8347
2026,4,Amritsar,Srinagar,4136,4217,8353
2024,11,Amritsar,Varanasi,0,1,1
2024,12,Amritsar,Varanasi,0,1,1
2025,3,Amritsar,Varanasi,0,46,46
2020,3,Aurangabad,Bagdogra,0,50,50
2019,11,Aurangabad,Bengaluru,1282,1293,2575
2019,12,Aurangabad,Bengaluru,3150,2891,6041
2020,1,Aurangabad,Bengaluru,2933,2730,5663
2020,2,Aurangabad,Bengaluru,2714,2864,5578
2020,3,Aurangabad,Bengaluru,1900,2420,4320
2020,12,Aurangabad,Bengaluru,845,697,1542
2021,1,Aurangabad,Bengaluru,1767,1123,2890
2021,2,Aurangabad,Bengaluru,1597,1111,2708
2021,3,Aurangabad,Bengaluru,806,537,1343
2023,3,Aurangabad,Bengaluru,201,216,417
2023,4,Aurangabad,Bengaluru,1666,1760,3426
2023,5,Aurangabad,Bengaluru,1996,1897,3893
2023,6,Aurangabad,Bengaluru,1884,2032,3916
2023,7,Aurangabad,Bengaluru,1839,1884,3723
2023,8,Aurangabad,Bengaluru,2002,2175,4177
2023,9,Aurangabad,Bengaluru,1916,1973,3889
2023,10,Aurangabad,Bengaluru,1945,2030,3975
2023,11,Aurangabad,Bengaluru,2624,2640,5264
2023,12,Aurangabad,Bengaluru,2996,2913,5909
2024,1,Aurangabad,Bengaluru,2848,2951,5799
2024,2,Aurangabad,Bengaluru,2500,2678,5178
2024,3,Aurangabad,Bengaluru,2677,2820,5497
2024,4,Aurangabad,Bengaluru,2673,2739,5412
2024,6,Aurangabad,Bengaluru,2803,2728,5531
2024,7,Aurangabad,Bengaluru,1460,1383,2843
2024,8,Aurangabad,Bengaluru,2836,2900,5736
2024,9,Aurangabad,Bengaluru,2554,2641,5195
2024,10,Aurangabad,Bengaluru,2560,2732,5292
2024,11,Aurangabad,Bengaluru,2104,1968,4072
2024,12,Aurangabad,Bengaluru,2170,2238,4408
2025,1,Aurangabad,Bengaluru,2173,2030,4203
2025,2,Aurangabad,Bengaluru,1270,1330,2600
2025,3,Aurangabad,Bengaluru,1960,2129,4089
2025,4,Aurangabad,Bengaluru,2022,1987,4009
2025,5,Aurangabad,Bengaluru,2249,1880,4129
2025,6,Aurangabad,Bengaluru,2027,1998,4025
2025,7,Aurangabad,Bengaluru,1942,1868,3810
2025,8,Aurangabad,Bengaluru,2027,2112,4139
2025,9,Aurangabad,Bengaluru,2055,2023,4078
2025,10,Aurangabad,Bengaluru,2164,2212,4376
2025,11,Aurangabad,Bengaluru,2361,2369,4730
2025,12,Aurangabad,Bengaluru,1663,1660,3323
2026,1,Aurangabad,Bengaluru,2336,2210,4546
2026,2,Aurangabad,Bengaluru,2041,2046,4087
2026,3,Aurangabad,Bengaluru,1870,1960,3830
2026,4,Aurangabad,Bengaluru,2069,2259,4328
2019,10,Aurangabad,Chennai,0,71,71
2019,11,Aurangabad,Chennai,1865,2117,3982
2019,12,Aurangabad,Chennai,2037,2034,4071
2020,12,Aurangabad,Chennai,55,58,113
2021,1,Aurangabad,Chennai,154,177,331
2021,2,Aurangabad,Chennai,278,294,572
2021,3,Aurangabad,Chennai,171,140,311
2025,4,Aurangabad,Coimbatore,43,23,66
2025,5,Aurangabad,Coimbatore,47,34,81
2025,6,Aurangabad,Coimbatore,29,41,70
2025,7,Aurangabad,Coimbatore,64,42,106
2025,8,Aurangabad,Coimbatore,52,35,87
2025,9,Aurangabad,Coimbatore,26,15,41
2025,10,Aurangabad,Coimbatore,33,24,57
2025,11,Aurangabad,Coimbatore,47,29,76
2025,12,Aurangabad,Coimbatore,27,36,63
2026,1,Aurangabad,Coimbatore,45,73,118
2026,2,Aurangabad,Coimbatore,54,66,120
2026,3,Aurangabad,Coimbatore,60,69,129
2024,10,Aurangabad,Dabolim,106,109,215
2024,11,Aurangabad,Dabolim,669,556,1225
2024,12,Aurangabad,Dabolim,601,593,1194
2025,1,Aurangabad,Dabolim,617,521,1138
2025,2,Aurangabad,Dabolim,611,581,1192
2025,3,Aurangabad,Dabolim,562,603,1165
2025,4,Aurangabad,Dabolim,775,616,1391
2025,5,Aurangabad,Dabolim,916,720,1636
2025,6,Aurangabad,Dabolim,660,753,1413
2025,7,Aurangabad,Dabolim,609,452,1061
2025,8,Aurangabad,Dabolim,721,573,1294
2025,9,Aurangabad,Dabolim,785,528,1313
2025,10,Aurangabad,Dabolim,828,658,1486
2025,11,Aurangabad,Dabolim,855,809,1664
2025,12,Aurangabad,Dabolim,774,724,1498
2019,5,Aurangabad,Delhi,3645,3244,6889
2019,6,Aurangabad,Delhi,3354,2963,6317
2019,7,Aurangabad,Delhi,3115,3514,6629
2019,8,Aurangabad,Delhi,3305,3164,6469
2019,9,Aurangabad,Delhi,3547,3063,6610
2019,10,Aurangabad,Delhi,6765,5654,12419
2019,11,Aurangabad,Delhi,10066,11253,21319
2019,12,Aurangabad,Delhi,14527,14968,29495
2020,1,Aurangabad,Delhi,11054,9966,21020
2020,2,Aurangabad,Delhi,10592,9919,20511
2020,3,Aurangabad,Delhi,7784,7459,15243
2020,6,Aurangabad,Delhi,339,425,764
2020,7,Aurangabad,Delhi,1437,1162,2599
2020,8,Aurangabad,Delhi,1730,2075,3805
2020,9,Aurangabad,Delhi,2781,3258,6039
2020,10,Aurangabad,Delhi,4149,4648,8797
2020,11,Aurangabad,Delhi,5157,5333,10490
2020,12,Aurangabad,Delhi,3704,4157,7861
2021,1,Aurangabad,Delhi,4286,4449,8735
2021,2,Aurangabad,Delhi,4814,4531,9345
2021,3,Aurangabad,Delhi,3724,3312,7036
2021,4,Aurangabad,Delhi,2171,2984,5155
2021,6,Aurangabad,Delhi,2152,2236,4388
2021,7,Aurangabad,Delhi,4636,4617,9253
2021,8,Aurangabad,Delhi,5089,4124,9213
2021,9,Aurangabad,Delhi,5314,4584,9898
2021,10,Aurangabad,Delhi,6779,6548,13327
2021,11,Aurangabad,Delhi,7582,7902,15484
2021,12,Aurangabad,Delhi,8549,8912,17461
2022,1,Aurangabad,Delhi,4720,4334,9054
2022,2,Aurangabad,Delhi,5180,5296,10476
2022,3,Aurangabad,Delhi,7090,6694,13784
2022,4,Aurangabad,Delhi,7563,7165,14728
2022,5,Aurangabad,Delhi,8414,8765,17179
2022,6,Aurangabad,Delhi,6073,8065,14138
2022,7,Aurangabad,Delhi,6527,6765,13292
2022,8,Aurangabad,Delhi,5748,5554,11302
2022,9,Aurangabad,Delhi,7190,5668,12858
2022,10,Aurangabad,Delhi,8116,6570,14686
2022,11,Aurangabad,Delhi,9203,9654,18857
2022,12,Aurangabad,Delhi,9178,10282,19460
2023,1,Aurangabad,Delhi,9215,8570,17785
2023,2,Aurangabad,Delhi,9460,9103,18563
2023,3,Aurangabad,Delhi,9841,10061,19902
2023,4,Aurangabad,Delhi,9980,9097,19077
2023,5,Aurangabad,Delhi,8886,9000,17886
2023,6,Aurangabad,Delhi,8079,8547,16626
2023,7,Aurangabad,Delhi,8567,8729,17296
2023,8,Aurangabad,Delhi,8179,8430,16609
2023,9,Aurangabad,Delhi,7554,7971,15525
2023,10,Aurangabad,Delhi,8933,9100,18033
2023,11,Aurangabad,Delhi,9643,9639,19282
2023,12,Aurangabad,Delhi,9440,10323,19763
2024,1,Aurangabad,Delhi,9932,9380,19312
2024,2,Aurangabad,Delhi,9517,8730,18247
2024,3,Aurangabad,Delhi,11647,11815,23462
2024,4,Aurangabad,Delhi,10470,9425,19895
2024,6,Aurangabad,Delhi,10273,12426,22699
2024,7,Aurangabad,Delhi,9585,10867,20452
2024,8,Aurangabad,Delhi,10240,10655,20895
2024,9,Aurangabad,Delhi,9826,10590,20416
2024,10,Aurangabad,Delhi,12176,11511,23687
2024,11,Aurangabad,Delhi,13122,14220,27342
2024,12,Aurangabad,Delhi,13223,15393,28616
2025,1,Aurangabad,Delhi,11124,10617,21741
2025,2,Aurangabad,Delhi,10660,10293,20953
2025,3,Aurangabad,Delhi,11149,11231,22380
2025,4,Aurangabad,Delhi,9904,9778,19682
2025,5,Aurangabad,Delhi,9485,9883,19368
2025,6,Aurangabad,Delhi,9370,10556,19926
2025,7,Aurangabad,Delhi,8621,10299,18920
2025,8,Aurangabad,Delhi,8826,9954,18780
2025,9,Aurangabad,Delhi,8663,8940,17603
2025,10,Aurangabad,Delhi,11157,10767,21924
2025,11,Aurangabad,Delhi,13428,14824,28252
2025,12,Aurangabad,Delhi,13020,13487,26507
2026,1,Aurangabad,Delhi,13368,12917,26285
2026,2,Aurangabad,Delhi,13316,12919,26235
2026,3,Aurangabad,Delhi,13465,13128,26593
2026,4,Aurangabad,Delhi,13868,12263,26131
2024,7,Aurangabad,Goa,537,470,1007
2024,8,Aurangabad,Goa,516,510,1026
2024,9,Aurangabad,Goa,442,488,930
2024,10,Aurangabad,Goa,471,440,911
2026,1,Aurangabad,"Goa (Dabolim, South Goa)",931,924,1855
2026,2,Aurangabad,"Goa (Dabolim, South Goa)",807,773,1580
2026,3,Aurangabad,"Goa (Dabolim, South Goa)",788,819,1607
2026,4,Aurangabad,"Goa (Dabolim, South Goa)",690,833,1523
2019,5,Aurangabad,Hyderabad,1565,1561,3126
2019,6,Aurangabad,Hyderabad,1326,1366,2692
2019,7,Aurangabad,Hyderabad,1688,1612,3300
2019,8,Aurangabad,Hyderabad,312,324,636
2019,9,Aurangabad,Hyderabad,88,57,145
2019,10,Aurangabad,Hyderabad,1199,992,2191
2019,11,Aurangabad,Hyderabad,4792,5348,10140
2019,12,Aurangabad,Hyderabad,6292,6007,12299
2020,1,Aurangabad,Hyderabad,4033,4552,8585
2020,2,Aurangabad,Hyderabad,6356,5414,11770
2020,3,Aurangabad,Hyderabad,2864,2755,5619
2020,7,Aurangabad,Hyderabad,500,558,1058
2020,8,Aurangabad,Hyderabad,1253,1300,2553
2020,9,Aurangabad,Hyderabad,1557,1499,3056
2020,10,Aurangabad,Hyderabad,1647,1507,3154
2020,11,Aurangabad,Hyderabad,2025,2061,4086
2020,12,Aurangabad,Hyderabad,2065,2137,4202
2021,1,Aurangabad,Hyderabad,1955,1866,3821
2021,2,Aurangabad,Hyderabad,1734,1633,3367
2021,3,Aurangabad,Hyderabad,1359,1217,2576
2021,4,Aurangabad,Hyderabad,719,370,1089
2021,6,Aurangabad,Hyderabad,202,232,434
2021,7,Aurangabad,Hyderabad,1070,657,1727
2021,8,Aurangabad,Hyderabad,1382,984,2366
2021,9,Aurangabad,Hyderabad,1801,1170,2971
2021,10,Aurangabad,Hyderabad,1886,1652,3538
2021,11,Aurangabad,Hyderabad,2108,2112,4220
2021,12,Aurangabad,Hyderabad,1968,2084,4052
2022,1,Aurangabad,Hyderabad,1260,1206,2466
2022,2,Aurangabad,Hyderabad,1137,1071,2208
2022,3,Aurangabad,Hyderabad,2277,2088,4365
2022,4,Aurangabad,Hyderabad,2201,2036,4237
2022,5,Aurangabad,Hyderabad,2165,2076,4241
2022,6,Aurangabad,Hyderabad,2695,2438,5133
2022,7,Aurangabad,Hyderabad,2820,2347,5167
2022,8,Aurangabad,Hyderabad,2359,2224,4583
2022,9,Aurangabad,Hyderabad,2162,2062,4224
2022,10,Aurangabad,Hyderabad,2435,2105,4540
2022,11,Aurangabad,Hyderabad,4161,3547,7708
2022,12,Aurangabad,Hyderabad,4241,3337,7578
2023,1,Aurangabad,Hyderabad,3948,3518,7466
2023,2,Aurangabad,Hyderabad,3732,3300,7032
2023,3,Aurangabad,Hyderabad,3851,3539,7390
2023,4,Aurangabad,Hyderabad,4069,3883,7952
2023,5,Aurangabad,Hyderabad,4335,4063,8398
2023,6,Aurangabad,Hyderabad,3996,3843,7839
2023,7,Aurangabad,Hyderabad,4000,3786,7786
2023,8,Aurangabad,Hyderabad,3803,3697,7500
2023,9,Aurangabad,Hyderabad,3631,3610,7241
2023,10,Aurangabad,Hyderabad,3774,3460,7234
2023,11,Aurangabad,Hyderabad,4037,3609,7646
2023,12,Aurangabad,Hyderabad,4244,3805,8049
2024,1,Aurangabad,Hyderabad,4077,3377,7454
2024,2,Aurangabad,Hyderabad,3772,3265,7037
2024,3,Aurangabad,Hyderabad,4283,3389,7672
2024,4,Aurangabad,Hyderabad,3763,3112,6875
2024,6,Aurangabad,Hyderabad,4101,3153,7254
2024,7,Aurangabad,Hyderabad,4159,3381,7540
2024,8,Aurangabad,Hyderabad,4265,3348,7613
2024,9,Aurangabad,Hyderabad,3929,3194,7123
2024,10,Aurangabad,Hyderabad,4107,3584,7691
2024,11,Aurangabad,Hyderabad,4293,4102,8395
2024,12,Aurangabad,Hyderabad,4442,4263,8705
2025,1,Aurangabad,Hyderabad,4436,4247,8683
2025,2,Aurangabad,Hyderabad,4151,3893,8044
2025,3,Aurangabad,Hyderabad,4367,3984,8351
2025,4,Aurangabad,Hyderabad,4349,3756,8105
2025,5,Aurangabad,Hyderabad,4452,4196,8648
2025,6,Aurangabad,Hyderabad,4288,4145,8433
2025,7,Aurangabad,Hyderabad,2040,2199,4239
2025,8,Aurangabad,Hyderabad,2131,2223,4354
2025,9,Aurangabad,Hyderabad,1961,2033,3994
2025,10,Aurangabad,Hyderabad,3522,3031,6553
2025,11,Aurangabad,Hyderabad,3090,2478,5568
2025,12,Aurangabad,Hyderabad,2572,1879,4451
2026,1,Aurangabad,Hyderabad,2323,1754,4077
2026,2,Aurangabad,Hyderabad,2126,1556,3682
2026,3,Aurangabad,Hyderabad,2239,1536,3775
2026,4,Aurangabad,Hyderabad,2548,2195,4743
2019,11,Aurangabad,Indore,172,273,445
2019,12,Aurangabad,Indore,517,699,1216
2021,3,Aurangabad,Jaipur,166,176,342
2024,10,Aurangabad,Jaipur,31,17,48
2024,11,Aurangabad,Jaipur,306,195,501
2019,11,Aurangabad,Kolkata,40,32,72
2019,12,Aurangabad,Kolkata,71,34,105
2021,1,Aurangabad,Kolkata,64,70,134
2021,2,Aurangabad,Kolkata,115,93,208
2021,3,Aurangabad,Kolkata,61,44,105
2024,7,Aurangabad,Lucknow,109,79,188
2024,8,Aurangabad,Lucknow,132,116,248
2024,9,Aurangabad,Lucknow,145,77,222
2024,10,Aurangabad,Lucknow,155,78,233
2024,11,Aurangabad,Lucknow,122,98,220
2024,12,Aurangabad,Lucknow,64,58,122
2025,3,Aurangabad,Lucknow,178,123,301
2025,7,Aurangabad,Lucknow,143,0,143
2020,2,Aurangabad,Mangalore,13,0,13
2020,3,Aurangabad,Mangalore,11,0,11
2019,5,Aurangabad,Mumbai,3211,3510,6721
2019,6,Aurangabad,Mumbai,3089,3538,6627
2019,7,Aurangabad,Mumbai,3220,3234,6454
2019,8,Aurangabad,Mumbai,3307,3380,6687
2019,9,Aurangabad,Mumbai,4061,3636,7697
2019,10,Aurangabad,Mumbai,3550,3874,7424
2019,11,Aurangabad,Mumbai,3956,3931,7887
2019,12,Aurangabad,Mumbai,4194,3876,8070
2020,1,Aurangabad,Mumbai,4519,4108,8627
2020,2,Aurangabad,Mumbai,7118,6162,13280
2020,3,Aurangabad,Mumbai,3495,3218,6713
2020,9,Aurangabad,Mumbai,187,155,342
2020,10,Aurangabad,Mumbai,1723,1771,3494
2020,11,Aurangabad,Mumbai,3407,3388,6795
2020,12,Aurangabad,Mumbai,2822,2662,5484
2021,1,Aurangabad,Mumbai,4356,3787,8143
2021,2,Aurangabad,Mumbai,4985,4178,9163
2021,3,Aurangabad,Mumbai,3230,2695,5925
2021,4,Aurangabad,Mumbai,2042,1455,3497
2021,6,Aurangabad,Mumbai,1796,1681,3477
2021,7,Aurangabad,Mumbai,3365,3158,6523
2021,8,Aurangabad,Mumbai,3553,4139,7692
2021,9,Aurangabad,Mumbai,3900,4401,8301
2021,10,Aurangabad,Mumbai,6219,6089,12308
2021,11,Aurangabad,Mumbai,6684,6142,12826
2021,12,Aurangabad,Mumbai,6699,6546,13245
2022,1,Aurangabad,Mumbai,3278,3120,6398
2022,2,Aurangabad,Mumbai,4365,4254,8619
2022,3,Aurangabad,Mumbai,6108,6461,12569
2022,4,Aurangabad,Mumbai,6559,6388,12947
2022,5,Aurangabad,Mumbai,7311,6547,13858
2022,6,Aurangabad,Mumbai,6588,6496,13084
2022,7,Aurangabad,Mumbai,7260,7241,14501
2022,8,Aurangabad,Mumbai,8274,7595,15869
2022,9,Aurangabad,Mumbai,8620,8301,16921
2022,10,Aurangabad,Mumbai,8094,7940,16034
2022,11,Aurangabad,Mumbai,8135,6496,14631
2022,12,Aurangabad,Mumbai,13343,12375,25718
2023,1,Aurangabad,Mumbai,13112,11766,24878
2023,2,Aurangabad,Mumbai,12227,10746,22973
2023,3,Aurangabad,Mumbai,12050,9979,22029
2023,4,Aurangabad,Mumbai,8485,7421,15906
2023,5,Aurangabad,Mumbai,9494,8327,17821
2023,6,Aurangabad,Mumbai,8284,8049,16333
