Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledDomestic,Pawan Hans,2020,9,44,27.5,3.454,45,3.769,37.994,9.92,,,,230,,,230,1609,14.295
ScheduledDomestic,Pawan Hans,2020,10,70,46.33,6.09,172,14.679,66.99,21.912,,,,1061,,,1061,2689.15,39.455
ScheduledDomestic,Pawan Hans,2020,11,70,45.83,5.97,163,13,65.67,19.796,,,,994,,,994,3038,32.719
ScheduledDomestic,Pawan Hans,2020,12,80,54.166,7.242,218,18.528,79.662,23.258,,,,1322,,,1322,4191,31.544
ScheduledDomestic,Pawan Hans,2021,1,54,36,4.788,182,14.895,52.668,28.281,,,,1032,,,1032,3032,34.037
ScheduledDomestic,Pawan Hans,2021,2,84,56.16,7.466,260,22.69,82.126,27.628,,,,1644,,,1644,4228.48,38.879
ScheduledDomestic,Pawan Hans,2021,3,80,54.33,7.304,251,21.339,80.344,26.56,,,,1651,,,1651,3445,47.925
ScheduledDomestic,Pawan Hans,2021,4,60,40,5.298,116,10.13,58.27,17.385,,,,766,,,766,1917,39.958
ScheduledDomestic,Pawan Hans,2021,6,60,40.16,5.574,121,10.7,58.2,18.385,,,,748,,,748,1409,53.087
ScheduledDomestic,Pawan Hans,2021,7,68,44,5.68,171,13.7,62.4,21.955,,,,1052,,,1052,2133,49.32
ScheduledDomestic,Pawan Hans,2021,8,42,26.5,3.342,102,0.789,36.7,2.15,,,,559,,,559,1396,40.043
ScheduledDomestic,Pawan Hans,2021,9,78,52.33,6.952,198,17.96,76.472,23.486,,,,1220,,,1220,4106,29.713
ScheduledDomestic,Pawan Hans,2021,10,98,66,8.714,320,27.9,95.9,29.093,,,,1993,,,1993,3833,51.996
ScheduledDomestic,Pawan Hans,2021,11,98,65,8.664,428,33.77,95.3,35.435,,,,2440,,,2440,4276,57.063
ScheduledDomestic,Pawan Hans,2021,12,28,19.33,3.498,74,6.63,28.9,22.941,,,,1189,,,1189,1476,80.556
ScheduledDomestic,QuikJet Cargo,2016,5,50,111.783,68,0,0,0,0,307.384,0,307.384,0,307.84,0,307.84,1248.953,24.648
ScheduledDomestic,QuikJet Cargo,2016,6,57,126.983,78,0,0,0,0,371.8,0,371.8,0,371.8,0,371.8,1434.1,25.926
ScheduledDomestic,QuikJet Cargo,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2016,10,26,75.62,48,0,0,0,0,219.3,0,219.3,0,434.5,0,434.5,896.5,48.466
ScheduledDomestic,QuikJet Cargo,2016,11,8,23.433,15,0,0,0,0,57.55,0,57.55,0,107.1,0,107.1,276,38.804
ScheduledDomestic,QuikJet Cargo,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,QuikJet Cargo,2023,1,79,177.32,101,,,,,561.965,,561.965,,713.41,,713.41,2128.26,33.521
ScheduledDomestic,QuikJet Cargo,2023,2,132,220.3,160.968,,,,,1138.686,,1138.686,,36185.92,,36185.92,93587.664,38.665
ScheduledDomestic,QuikJet Cargo,2023,3,146,298.15,176.873,,,,,1340.569,,1340.569,,47227.219,,47227.219,113090.35,41.761
ScheduledDomestic,QuikJet Cargo,2023,4,150,315.1,182.792,,,,,1416.478,,1416.478,,51817.59,,51817.59,120642.98,42.951
ScheduledDomestic,QuikJet Cargo,2023,5,153,321.35,186.57,,,,,1515,,1515,,56045.45,,56045.45,125713.17,44.582
ScheduledDomestic,QuikJet Cargo,2023,6,150,309.217,182.792,,,,,1462.554,,1462.554,,53798,,53798,120642.98,44.593
ScheduledDomestic,QuikJet Cargo,2023,7,134,279.783,164.382,,,,,1251.584,,1251.584,,41963.392,,41963.392,97645.481,42.975
ScheduledDomestic,QuikJet Cargo,2023,8,148,306.65,180.244,,,,,1460.036,,1460.036,,52159.299,,52159.299,117335.223,44.453
ScheduledDomestic,QuikJet Cargo,2023,9,127,231,153.764,,,,,963.379,,963.379,,30093.886,,30093.886,85758.542,35.091
ScheduledDomestic,QuikJet Cargo,2023,10,149,308.667,181.122,,,,,1525.477,,1525.477,,1870.642,,1870.642,3984.682,46.946
ScheduledDomestic,QuikJet Cargo,2023,11,135,286.617,165.23,,,,,1401.181,,1401.181,,1717.755,,1717.755,3635.057,47.255
ScheduledDomestic,QuikJet Cargo,2023,12,140,298.5,170.034,,,,,1299.721,,1299.721,,1574.511,,1574.511,3740.747,42.091
ScheduledDomestic,QuikJet Cargo,2024,1,111,241.067,125.127,,,,,1017.356,,1017.356,,1167.71,,1167.71,2752.794,42.419
ScheduledDomestic,QuikJet Cargo,2024,2,144,312.85,163.718,,,,,1343.597,,1343.597,,1531.56,,1531.56,3601.796,42.522
ScheduledDomestic,QuikJet Cargo,2024,3,143,307.25,161.147,,,,,1405.643,,1405.643,,1601.067,,1601.067,3545.234,45.161
ScheduledDomestic,QuikJet Cargo,2024,4,128,268.7,144.876,,,,,1299.886,,1299.886,,1490.869,,1490.869,3187.272,46.776
ScheduledDomestic,QuikJet Cargo,2024,5,124,259.483,140.62,0,0,0,,1267.505,0,1267.505,0,1471.089,0,1471.089,3093.64,47.552
ScheduledDomestic,QuikJet Cargo,2024,6,94,201.633,107.664,,,,,854.263,,854.263,,1022.159,,1022.159,2368.608,43.154
ScheduledDomestic,QuikJet Cargo,2024,7,134,283.717,153.248,,,,,1348.217,,1348.217,,1556.821,,1556.821,3371.456,46.177
ScheduledDomestic,QuikJet Cargo,2024,8,131,278.25,148.565,,,,,1376.3,,1376.3,0,1573.946,,1573.946,3268.43,48.156
ScheduledDomestic,QuikJet Cargo,2024,9,129,276.15,148.241,,,,,1392.41,,1392.41,,1616.553,,1616.553,3261.302,49.568
ScheduledDomestic,QuikJet Cargo,2024,10,132,281.85,152.13,,,,,1476.594,,1476.594,,1719.808,,1719.808,3346.86,51.386
ScheduledDomestic,QuikJet Cargo,2024,11,131,275.45,148.381,,,,,1331.466,,1331.466,,1525.691,,1525.691,3264.382,46.738
ScheduledDomestic,QuikJet Cargo,2024,12,154,326.483,175.096,,,,,1596.349,,1596.349,,1830.722,,1830.722,3852.112,47.525
ScheduledDomestic,QuikJet Cargo,2025,1,137,293.917,155.873,0,0,0,0,1429.575,0,1429.575,0,1648.549,0,1648.549,3429.206,48.07
ScheduledDomestic,QuikJet Cargo,2025,2,131,278.667,148.239,0,0,0,0,1338.752,0,1338.752,0,1533.269,0,1533.269,3261.258,47.01
ScheduledDomestic,QuikJet Cargo,2025,3,129,271.15,145.399,0,0,0,0,1439.842,0,1439.842,0,1654.173,0,1654.173,3198.778,51.71
ScheduledDomestic,QuikJet Cargo,2025,4,138,299.367,156.41,0,0,0,0,1507.97,0,1507.97,0,1739.838,0,1739.838,3441.02,50.56
ScheduledDomestic,QuikJet Cargo,2025,5,134,286.6,152.382,0,0,0,0,1408.915,0,1408.915,0,1636.701,0,1636.701,3352.404,48.82
ScheduledDomestic,QuikJet Cargo,2025,6,146,313.033,165.874,0,0,0,0,1529.767,0,1529.767,0,1755.73,0,1755.73,3649.228,48.11
ScheduledDomestic,QuikJet Cargo,2025,7,139,297.567,158.355,0,0,0,0,1610.869,0,1610.869,0,1859.008,0,1859.008,3483.81,53.36
ScheduledDomestic,QuikJet Cargo,2025,8,113,240.433,127.907,0,0,0,0,1310.188,0,1310.188,0,1516.413,0,1516.413,2813.954,53.89
ScheduledDomestic,QuikJet Cargo,2025,9,98,209,110.428,0,0,0,0,1146.193,0,1146.193,0,1320.887,0,1320.887,2429.416,54.37
ScheduledDomestic,QuikJet Cargo,2025,10,95,201.65,107.067,0,0,0,0,1110.554,0,1110.554,0,1279.352,0,1279.352,2355.474,54.31
ScheduledDomestic,QuikJet Cargo,2025,11,118,246.967,132.574,0,0,0,0,1336.57,0,1336.57,0,1538.971,0,1538.971,2916.628,52.77
ScheduledDomestic,QuikJet Cargo,2025,12,147,317.733,166.255,0,0,0,0,1652.798,0,1652.798,0,1883.948,0,1883.948,3657.61,51.51
ScheduledDomestic,QuikJet Cargo,2026,1,37,84.383,43.841,,,,,442.904,0,442.904,0,522.302,0,522.302,964.502,54.15
ScheduledDomestic,QuikJet Cargo,2026,2,24,50.917,27.24,,,,,308.279,0,308.279,0,349.897,0,349.897,599.28,58.39
ScheduledDomestic,QuikJet Cargo,2026,3,21,44.983,23.835,,,,,243.267,0,243.267,0,276.108,0,276.108,524.37,52.66
ScheduledDomestic,QuikJet Cargo,2026,4,73,156.517,88.187,,,,,857.738,0,857.738,0,1033.964,0,1033.964,1940.114,53.29
ScheduledDomestic,SpiceJet,2015,1,5667,7301,4258.381,587198,533684.627,666828.835,80.033,3419,0,3419,40026.347,4043.948,0,44070.295,58491.681,75.345
ScheduledDomestic,SpiceJet,2015,2,4860,6273,3668.352,552726,490208.771,572857.667,85.573,3202,0,3202,36765.658,3811.799,0,40577.457,50280.849,80.702
ScheduledDomestic,SpiceJet,2015,3,5551,7153,4163.891,608801,539460.694,647017.82,83.376,3687,0,3687,40459.552,4312.424,0,44771.976,56821.053,78.795
ScheduledDomestic,SpiceJet,2015,4,6013,7728,4477,706732,618597.851,697210.343,88.725,3907,0,3907,46394.839,4519.218,0,50914.057,61029.886,83.425
ScheduledDomestic,SpiceJet,2015,5,6836,8711,5068.776,837236,737036.775,791722.744,93.093,4201,0,4201,55277.758,4856.182,0,60133.94,69242.416,86.846
ScheduledDomestic,SpiceJet,2015,6,6575,8483,4732.934,800048,684397.023,734017.834,93.24,3959,0,3959,51329.777,4345.337,0,55675.114,63789.756,87.279
ScheduledDomestic,SpiceJet,2015,7,6940,8978,4985,831436,707098,757454,93.352,4132,0,4132,53032,4499,0,57531,67575,85.137
ScheduledDomestic,SpiceJet,2015,8,6960,8976,5042.456,829670,709557.871,770232.189,92.123,4132,0,4132,53216.841,4521.142,0,57737.983,69133.847,83.516
ScheduledDomestic,SpiceJet,2015,9,6767,8593,4899.373,818950,702162.801,754893.92,93.015,5089,0,5089,52661.555,5636.928,0,58298.483,67277.034,86.654
ScheduledDomestic,SpiceJet,2015,10,7414,9408,5417.897,899332,781628,848826,92.083,6208,0,6208,58659.725,6699.254,0,65358.979,74964.606,87.186
ScheduledDomestic,SpiceJet,2015,11,7885,10299,5952.024,977293,872118.867,961284.117,90.724,5117,0,5117,65436.248,5117,0,70553.248,84719.511,83.279
ScheduledDomestic,SpiceJet,2015,12,7653,9933,5797.497,976517,869627.138,943917.927,92.13,4974,0,4974,65223.32,5470.787,0,70694.107,83359.376,84.806
ScheduledDomestic,SpiceJet,2016,1,8014,10372,6022.63,1010933,896984.433,973779.302,92.114,6976,0,6976,67273.833,7816.197,0,75090.03,86043.04,87.27
ScheduledDomestic,SpiceJet,2016,2,7642,9829,5733.85,976302,860370.314,932043.749,92.31,4982,0,4982,64536.415,5538.615,0,70075.03,82248.909,85.199
ScheduledDomestic,SpiceJet,2016,3,8008,10300,5997.381,1006417,887421.715,973971.311,91.114,5275,0,5275,66556.629,5827.714,0,72384.343,79087.183,91.525
ScheduledDomestic,SpiceJet,2016,4,8002,10208,5948.121,1021299,888876.861,953736.587,93.199,4432,0,4432,66665.765,4931.194,0,71596.959,84122.953,85.11
ScheduledDomestic,SpiceJet,2016,5,8659,10946,6318.977,1096114,943748.375,1009125.407,93.521,4176,0,4176,70781.129,4597.773,0,75378.902,89071.547,84.627
ScheduledDomestic,SpiceJet,2016,6,8072,10238,5874.678,1010110,877889.454,943570.242,93.039,4012,0,4012,65841.709,4392.681,0,70234.39,82712.808,84.914
ScheduledDomestic,SpiceJet,2016,7,8148,10241,5881.896,993785,861733.018,936395.77,92.027,4187,0,4187,64603.466,4642.484,0,69245.95,84457.5,81.989
ScheduledDomestic,SpiceJet,2016,8,8283,10531,6091.462,1053603,912117.463,978308.404,93.234,4117,0,4117,64499.531,4596.883,0,69096.414,86063.871,80.285
ScheduledDomestic,SpiceJet,2016,9,8048,10272,6020.069,1029704,900939.075,963818.884,93.476,5494,0,5494,67570.431,6060.524,0,73630.955,84828.727,86.8
ScheduledDomestic,SpiceJet,2016,10,8768,10989,6441.21,1118352,959465,1044362,91.871,5115,0,5115,71959.902,5633.378,0,77593.28,91263.682,85.021
ScheduledDomestic,SpiceJet,2016,11,8917,11522,6709.768,1148498,1005560,1086701,92.533,4410,0,4410,75416.981,4657.883,0,80074.864,94860.132,84.414
ScheduledDomestic,SpiceJet,2016,12,9284,12241,7174.707,1210229,1094325,1167556,93.728,4603,0,4603,82074.386,5067.285,0,87141.671,101827.37,85.578
ScheduledDomestic,SpiceJet,2017,1,9490,12721,7450,1229436,1137644,1215369,93.605,4522,0,4522,85323,4819,0,90142,105905,85.116
ScheduledDomestic,SpiceJet,2017,2,8677,11607,6831,1131788,1040012,1110563,93.647,4374,0,4374,78001,4670,0,82671,96872,85.34
ScheduledDomestic,SpiceJet,2017,3,9421,12326,7202,1193225,1065559,1165666,91.412,4533,0,4533,79917,4789,0,84706,101649,83.332
ScheduledDomestic,SpiceJet,2017,4,9058,12007,7035,1176610,1067416,1143156,93.374,4086,0,4086,80056,4410,0,84466,99660,84.754
ScheduledDomestic,SpiceJet,2017,5,9748,12829,7489,1278606,1149628,1219319,94.284,4236,0,4236,86222,4514,0,90736,106199,85.44
ScheduledDomestic,SpiceJet,2017,6,9761,12954,7521,1273391,1148919,1215229,94.543,4485,0,4485,86169,4769,0,90938,105977,85.809
ScheduledDomestic,SpiceJet,2017,7,10463,13751,7881,1358206,1191217,1261680,94.415,5743,0,5743,89341,6080,0,95421,110209,86.582
ScheduledDomestic,SpiceJet,2017,8,10494,13844,7990,1359166,1208184,1279120,94.454,5142,0,5142,90614,5241,0,95855,111707,85.809
ScheduledDomestic,SpiceJet,2017,9,10238,13295,7758,1319755,1170124,1242705,94.159,7083,0,7083,87754,7151,0,94905,108453,87.508
ScheduledDomestic,SpiceJet,2017,10,10627,13883,8071,1364334,1211569,1293403,93.673,6503,0,6503,90868,6611,0,97479,112764,86.445
ScheduledDomestic,SpiceJet,2017,11,10152,13338,7705,1320213,1175231,1230773,95.487,6062,0,6062,88142,6213,0,94355,107175,88.038
ScheduledDomestic,SpiceJet,2017,12,10947,14540,8433,1427146,1291141,1350575,95.599,6083.47,0,6083.47,96833,6259,0,103092,117362,87.841
ScheduledDomestic,SpiceJet,2018,1,11145,14914,8614,1447537,1313294,1381733,95.047,5539,0,5539,98497,5685,0,104182,120033,86.794
ScheduledDomestic,SpiceJet,2018,2,10230,13732,7847,1331645,1198160,1244492,96.277,5206.9,0,5206.9,89867.2,5419.3,0,95286.5,108397.3,87.905
ScheduledDomestic,SpiceJet,2018,3,11517,15241,8805,1474206,1322851.5,1392143.6,95.023,5964.6,0,5964.6,99213.9,6151,0,105364.9,121358.9,86.821
ScheduledDomestic,SpiceJet,2018,4,11026,14732,8503.2,1426801,1284336.8,1344688.4,95.512,5567.9,0,5567.9,96325.3,5756.2,0,102081.5,117308.7,87.02
ScheduledDomestic,SpiceJet,2018,5,11488,15429,8834,1459005,1319542.9,1391957.8,94.798,6146,0,6146,98965.7,6397.6,0,105363.3,121709.7,86.569
ScheduledDomestic,SpiceJet,2018,6,11015,14724,8380.5,1370265,1226187.116,1314144.519,93.307,7159.1,0,7159.1,91964,7332.7,0,99296.7,114931.3,86.397
ScheduledDomestic,SpiceJet,2018,7,11401,15101,8545,1427257,1248730.6,1331839,93.76,7600.8,0,7600.8,93654.8,7985,0,101639.8,116534.2,87.219
ScheduledDomestic,SpiceJet,2018,8,11328,14816,8431.26,1404424,1229718.59,1313965.21,93.588,7459.605,0,7459.605,92228.89,7882.75,0,100111.64,115152.9,86.938
ScheduledDomestic,SpiceJet,2018,9,10975,14500,8357.393,1362564,1214945.834,1303992.6,93.171,8039.258,0,8039.258,91120.938,8858.364,0,99979.302,114883.302,87.027
ScheduledDomestic,SpiceJet,2018,10,11518,18367,8761.85,1382010,1239910.21,1365551.69,90.799,8345.55,0,8345.55,92993.27,7733.64,0,100726.91,119428.05,84.341
ScheduledDomestic,SpiceJet,2018,11,11794,16007,9270.233,1454822,1330630.801,1461379.556,91.053,7193.027,0,7193.027,99797.31,7158.115,0,106955.425,127426.675,83.935
ScheduledDomestic,SpiceJet,2018,12,12473,17115,9905.555,1563700,1448751.49,1562334.127,92.73,8419.586,0,8419.586,108654.946,8130.919,0,116785.865,136025.954,85.856
ScheduledDomestic,SpiceJet,2019,1,13271,18645,10803.49,1665660,1568335.01,1726201.8,90.855,7705.25,0,7705.25,117625.13,7703.14,0,125328.27,149626.58,83.761
ScheduledDomestic,SpiceJet,2019,2,12059,16961,9791.813,1557868,1464787.81,1557610.245,94.041,6831.854,0,6831.854,109859.086,7402.204,0,117261.29,135280.676,86.68
ScheduledDomestic,SpiceJet,2019,3,12968,17576,10148.297,1581456,1458326.357,1567500.81,93.035,8506.361,0,8506.361,109374.477,7751.403,0,117125.88,136577.219,85.758
ScheduledDomestic,SpiceJet,2019,4,11983,16146,9292.74,1440598,1317633.332,1405657.313,93.738,7624.251,0,7624.251,98822.5,7018.15,0,105840.65,123304.76,85.837
ScheduledDomestic,SpiceJet,2019,5,14773,20854,12222.041,1802705,1728070.602,1841023.941,93.865,9149.33,0,9149.33,129605.295,9860.531,0,139465.827,166681.948,83.672
ScheduledDomestic,SpiceJet,2019,6,15208,21867,12868.19,1875606,1818349,1940661,93.697,9841.654,0,9841.654,136376,10657,0,147033,177851,82.672
ScheduledDomestic,SpiceJet,2019,7,15005,21954,12812.882,1847629,1788800.51,1935818.512,92.405,10706.191,0,10706.191,134160.039,11375.185,0,145535.224,177652.927,81.921
ScheduledDomestic,SpiceJet,2019,8,14603,21459,12644.251,1833644,1782977.086,1928853.803,92.437,11256.841,0,11256.841,133723.282,11779.083,0,145502.365,176362.697,82.502
ScheduledDomestic,SpiceJet,2019,9,13543,19047,11615.632,1700367,1653697.899,1777592.836,93.03,10962.86,0,10962.86,124027.343,11384.573,0,135411.915,161654.643,83.766
ScheduledDomestic,SpiceJet,2019,10,16098,23727,14075.107,2004583,1985372.914,2205339.316,90.026,12337.386,0,12337.386,148902.969,12187.222,0,161090.191,196277.734,82.073
ScheduledDomestic,SpiceJet,2019,11,16148,23558,14385.58,2080133,2118378.237,2283171.178,92.782,10811.584,0,10811.584,158878.368,11247.797,0,170126.165,201302.168,84.513
ScheduledDomestic,SpiceJet,2019,12,16639,25364,14944.214,2144156,2201985.855,2374186.173,92.747,13282.525,0,13282.525,165148.94,14002.06,0,179151,208638.769,85.867
ScheduledDomestic,SpiceJet,2020,1,16693,25406.85,14921.647,2124455,2170814.842,2372618.952,91.494,13795.871,,13795.871,162811.114,13843.732,,176654.845,208146.06,84.871
ScheduledDomestic,SpiceJet,2020,2,14907,22321.817,12970.659,1890633,1884852.114,2026187.229,93.025,12350.905,,12350.905,141363.909,12081.416,,153445.324,176974.224,86.705
ScheduledDomestic,SpiceJet,2020,3,10999,16232.25,9509.13,1245208,1246162.788,1489232.758,83.678,8909.947,,8909.947,93462.209,7482.101,,100944.31,129754.124,77.797
ScheduledDomestic,SpiceJet,2020,5,618,891.83,530.809,48156,48598.377,85004.787,57.171,3850.046,,3850.046,3644.878,510.794,,4155.672,7282.167,57.066
ScheduledDomestic,SpiceJet,2020,6,3457,5251.33,3238,334104,362216,532545,68.016,5965.948,,5965.948,27166,2927,,30093,45995,65.427
ScheduledDomestic,SpiceJet,2020,7,3548,5064.583,3062.99,331197,342586.692,489130.542,70.04,2863.595,,2863.595,25694.002,3254.869,,28948.871,42487.529,68.135
ScheduledDomestic,SpiceJet,2020,8,3937,5525.133,3368.301,390885,406988.875,535160.924,76.05,3533.408,,3533.408,30524.166,4036.648,,34560.813,46545.806,74.251
ScheduledDomestic,SpiceJet,2020,9,5410,8035.617,4827.978,529758,560602.198,767945.381,73,5059.45,,5059.45,42196.776,5926.556,,48123.332,66694.727,72.155
ScheduledDomestic,SpiceJet,2020,10,6837,10229.67,6203.834,704498,732301.642,989616.415,73.999,5711.37,,5711.37,54922.624,6857.872,,61780.496,86036.739,71.807
ScheduledDomestic,SpiceJet,2020,11,7813,11695.917,7055.178,839523,871555.893,1121006.64,77.748,4932.424,,4932.424,65364.157,5804.372,,71168.529,97701.592,72.843
ScheduledDomestic,SpiceJet,2020,12,8719,13577.7,8131.571,951550,999565.456,1281416.105,78.005,5381.863,,5381.863,74967.41,6320.94,,81288.35,111619.932,72.826
ScheduledDomestic,SpiceJet,2021,1,9166,14272.283,8574.156,991883,1042368.244,1361661.376,76.551,5863.61,,5863.61,78179.687,6914.234,,85093.921,118494.653,71.812
ScheduledDomestic,SpiceJet,2021,2,8752,13370.05,7962.715,962081,991225.375,1256510.062,78.887,5743.054,,5743.054,74346.116,6709.025,,81055.14,109370.24,74.111
ScheduledDomestic,SpiceJet,2021,3,9520,14443.9,8630.777,1002950,1038941.395,1357405.945,76.539,5515.558,,5515.558,77908.646,6389.741,,84298.387,118177.347,71.332
ScheduledDomestic,SpiceJet,2021,4,7043,10998.117,6675.427,705499,753476.549,1064553.434,70.779,4636.526,,4636.526,56509.63,5518.614,,62028.244,92602.617,66.983
ScheduledDomestic,SpiceJet,2021,5,2111,3521.567,2189.374,198792,225662.506,352359.96,64.043,1677.796,,1677.796,16924.688,2091.988,,19016.676,30412.068,62.53
ScheduledDomestic,SpiceJet,2021,6,2913,4759.783,2832.22,280798,298165.838,420046.464,70.984,1795.499,,1795.499,22362.438,2163.88,,24526.318,36611.99,66.99
ScheduledDomestic,SpiceJet,2021,7,4737,7282.483,4240.454,456239,459778.851,616596.399,74.567,2740.025,,2740.025,34483.414,3248.392,,37731.806,54282.33,69.51
ScheduledDomestic,SpiceJet,2021,8,5835,8725.617,4995.994,583539,562899.434,707219.275,79.593,3246.669,,3246.669,42217.458,3669.486,,45886.944,62216.284,73.754
ScheduledDomestic,SpiceJet,2021,9,6292,9312.95,5248.53,601529,575449.953,729888.494,78.841,3363.811,,3363.811,43158.746,3785.284,0,46944.03,64263.173,73.05
ScheduledDomestic,SpiceJet,2021,10,7837,11992.167,6869.238,810239,808847.995,984251.68,82.179,4123.552,,4123.552,60663.6,4742.332,0,65405.932,86572.231,75.551
ScheduledDomestic,SpiceJet,2021,11,9010,13969.017,8152.28,1078210,1081602.223,1247828.353,86.679,3632.314,,3632.314,81120.167,4256.701,,85376.868,109654.473,77.86
